what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379450668492
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379450670148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1379450688239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379450692272
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1379450692908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379450708639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379450754520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379450776880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379452270816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379459181520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379459189391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379459218737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379459318805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379459435359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379459436539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379459499864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379459499909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379466005357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379466005369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379466057448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379466057454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379470309871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379470311555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379470311867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379470333935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379470337955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379470338087
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379470341634
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379470347976
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1379470349885
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1379470349886
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1379470349889
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1379470349890
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1379470349891
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1379470349891
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.0.5.v201307292155--757759,"overlay.com.android.ide.eclipse.adt.overlay",1379470349891
stopped,bundle,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt",1379470349915
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1379470349915
